Attributes,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,High,High,High,High,High,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume
Symbols,ibm,TSLA,FB,MSFT,AAPL,ibm,TSLA,FB,MSFT,AAPL,ibm,TSLA,FB,MSFT,AAPL,ibm,TSLA,FB,MSFT,AAPL,ibm,TSLA,FB,MSFT,AAPL,ibm,TSLA,FB,MSFT,AAPL
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019-03-26,130.48129272460938,267.7699890136719,167.67999267578125,116.04714965820312,183.54798889160156,140.22000122070312,267.7699890136719,167.67999267578125,117.91000366210938,186.7899932861328,141.02000427246094,270.260009765625,169.4499969482422,118.70999908447266,192.8800048828125,139.4199981689453,264.42999267578125,166.35000610351562,116.8499984741211,184.5800018310547,139.92999267578125,264.44000244140625,167.35000610351562,118.62000274658203,191.66000366210938,2553700.0,7350900.0,15437900.0,26097700.0,49800500.0
2019-03-27,129.56935119628906,274.8299865722656,165.8699951171875,114.92515563964844,185.19883728027344,139.24000549316406,274.8299865722656,165.8699951171875,116.7699966430664,188.47000122070312,140.49000549316406,275.3699951171875,168.94000244140625,118.20999908447266,189.75999450683594,138.39999389648438,268.17999267578125,164.7899932861328,115.5199966430664,186.5500030517578,140.41000366210938,268.75,167.85000610351562,117.87999725341797,188.75,3098200.0,8779200.0,10620300.0,22733400.0,29848400.0
2019-03-28,130.20213317871094,278.6199951171875,165.5500030517578,115.08262634277344,185.44448852539062,139.9199981689453,278.6199951171875,165.5500030517578,116.93000030517578,188.72000122070312,140.44000244140625,280.3299865722656,166.72000122070312,117.58000183105469,189.55999755859375,139.10000610351562,275.1000061035156,163.3300018310547,116.12999725341797,187.52999877929688,139.91000366210938,277.1600036621094,164.57000732421875,117.44000244140625,188.9499969482422,2663900.0,6774100.0,10689200.0,18334800.0,20780400.0
2019-03-29,131.30018615722656,279.8599853515625,166.69000244140625,116.0766830444336,186.6531524658203,141.10000610351562,279.8599853515625,166.69000244140625,117.94000244140625,189.9499969482422,141.22000122070312,280.1600036621094,167.19000244140625,118.31999969482422,190.0800018310547,140.14999389648438,274.5,164.80999755859375,116.95999908447266,188.5399932861328,140.5,278.70001220703125,166.38999938964844,118.06999969482422,189.8300018310547,3101400.0,5991300.0,13455500.0,25399800.0,23564000.0
2019-04-01,133.34738159179688,289.17999267578125,168.6999969482422,117.13961029052734,187.9207763671875,143.3000030517578,289.17999267578125,168.6999969482422,119.0199966430664,191.24000549316406,143.41000366210938,289.20001220703125,168.89999389648438,119.11000061035156,191.67999267578125,141.50999450683594,281.2799987792969,167.27999877929688,118.0999984741211,188.3800048828125,141.50999450683594,282.6199951171875,167.8300018310547,118.94999694824219,191.63999938964844,3984300.0,8110400.0,10381500.0,22789100.0,27862000.0
2019-04-02,133.06820678710938,285.8800048828125,174.1999969482422,117.30692291259766,190.6525115966797,143.0,285.8800048828125,174.1999969482422,119.19000244140625,194.02000427246094,143.9499969482422,289.44000244140625,174.89999389648438,119.4800033569336,194.4600067138672,142.60000610351562,283.8800048828125,169.5500030517578,118.5199966430664,191.0500030517578,143.35000610351562,288.29998779296875,170.13999938964844,119.05999755859375,191.08999633789062,2404800.0,5478900.0,23946500.0,18142300.0,22765700.0
2019-04-03,133.65447998046875,291.80999755859375,173.5399932861328,118.07461547851562,191.95944213867188,143.6300048828125,291.80999755859375,173.5399932861328,119.97000122070312,195.35000610351562,144.22000122070312,296.1700134277344,177.9600067138672,120.43000030517578,196.5,143.00999450683594,287.1700134277344,172.9499969482422,119.1500015258789,193.14999389648438,143.64999389648438,287.32000732421875,174.5,119.86000061035156,193.25,2681200.0,7929900.0,27590100.0,22860700.0,23271800.0
2019-04-04,132.86349487304688,267.7799987792969,176.02000427246094,117.47425079345703,192.2935028076172,142.77999877929688,267.7799987792969,176.02000427246094,119.36000061035156,195.69000244140625,144.13999938964844,271.20001220703125,178.0,120.2300033569336,196.3699951171875,142.5399932861328,260.5899963378906,175.52999877929688,118.37999725341797,193.13999938964844,143.6199951171875,261.8900146484375,176.02000427246094,120.0999984741211,194.7899932861328,2771100.0,23720700.0,17847700.0,20112800.0,19114300.0
2019-04-05,133.32875061035156,274.9599914550781,175.72000122070312,117.9958724975586,193.5807647705078,143.27999877929688,274.9599914550781,175.72000122070312,119.88999938964844,197.0,143.5,276.1000061035156,177.0,120.2300033569336,197.10000610351562,142.4600067138672,266.1099853515625,175.10000610351562,119.37000274658203,195.92999267578125,143.2899932861328,269.8599853515625,176.8800048828125,119.38999938964844,196.4499969482422,2731800.0,13038300.0,9594100.0,15826200.0,18526600.0
2019-04-08,133.43112182617188,273.20001220703125,174.92999267578125,118.03523254394531,196.62696838378906,143.38999938964844,273.20001220703125,174.92999267578125,119.93000030517578,200.10000610351562,143.4199981689453,281.1600036621094,175.5,120.0199966430664,200.22999572753906,142.8699951171875,270.44000244140625,174.22999572753906,118.63999938964844,196.33999633789062,143.02000427246094,277.69000244140625,175.2100067138672,119.80999755859375,196.4199981689453,2118200.0,10410400.0,7297400.0,15116200.0,25881700.0
2019-04-09,132.2400360107422,272.30999755859375,177.5800018310547,117.39550018310547,196.03738403320312,142.11000061035156,272.30999755859375,177.5800018310547,119.27999877929688,199.5,142.9499969482422,275.0,179.19000244140625,119.54000091552734,202.85000610351562,141.83999633789062,269.6099853515625,175.5500030517578,118.58000183105469,199.22999572753906,142.66000366210938,271.6499938964844,175.6199951171875,118.62999725341797,200.32000732421875,3038500.0,5904000.0,19751000.0,17612000.0,35768200.0
2019-04-10,133.0868377685547,276.05999755859375,177.82000732421875,118.2911376953125,197.137939453125,143.02000427246094,276.05999755859375,177.82000732421875,120.19000244140625,200.6199951171875,143.5,278.3800048828125,178.7899932861328,120.3499984741211,200.74000549316406,141.97999572753906,272.8900146484375,176.5399932861328,119.54000091552734,198.17999267578125,142.1999969482422,276.739990234375,178.17999267578125,119.76000213623047,198.67999267578125,2678000.0,7061300.0,11701500.0,16477200.0,21695300.0
2019-04-11,133.79405212402344,268.4200134277344,177.50999450683594,118.42891693115234,195.49693298339844,143.77999877929688,268.4200134277344,177.50999450683594,120.33000183105469,198.9499969482422,144.11000061035156,270.5,178.39999389648438,120.8499984741211,201.0,143.02999877929688,265.6000061035156,177.0,119.91999816894531,198.44000244140625,143.8000030517578,268.29998779296875,178.24000549316406,120.54000091552734,200.85000610351562,2942000.0,9835900.0,8071000.0,14209100.0,20900800.0
2019-04-12,134.32444763183594,267.70001220703125,179.10000610351562,119.03912353515625,195.41831970214844,144.35000610351562,267.70001220703125,179.10000610351562,120.94999694824219,198.8699951171875,144.44000244140625,271.95001220703125,179.6300048828125,120.9800033569336,200.13999938964844,143.6999969482422,266.8299865722656,177.9499969482422,120.37000274658203,196.2100067138672,144.25999450683594,270.2200012207031,178.0,120.63999938964844,199.1999969482422,2898900.0,6746000.0,12329800.0,19745100.0,27760700.0
2019-04-15,133.90573120117188,266.3800048828125,179.64999389648438,119.13754272460938,195.77206420898438,143.89999389648438,266.3800048828125,179.64999389648438,121.05000305175781,199.22999572753906,144.4600067138672,268.8800048828125,180.5,121.58000183105469,199.85000610351562,143.27000427246094,258.6300048828125,176.8699951171875,120.56999969482422,198.00999450683594,144.39999389648438,268.6300048828125,178.5,120.94000244140625,198.5800018310547,3603200.0,10038600.0,10834800.0,15792600.0,17536600.0
2019-04-16,135.05958557128906,273.3599853515625,178.8699951171875,118.8619613647461,195.79173278808594,145.13999938964844,273.3599853515625,178.8699951171875,120.7699966430664,199.25,145.38999938964844,275.0,180.1699981689453,121.6500015258789,201.3699951171875,144.02000427246094,264.7200012207031,178.3000030517578,120.0999984741211,198.55999755859375,144.39999389648438,265.75,179.0,121.63999938964844,199.4600067138672,6301700.0,7272900.0,11215200.0,14071800.0,25696400.0
2019-04-17,129.44839477539062,271.2300109863281,178.77999877929688,119.8461685180664,199.60438537597656,139.11000061035156,271.2300109863281,178.77999877929688,121.7699966430664,203.1300048828125,141.97999572753906,274.7900085449219,180.74000549316406,121.8499984741211,203.3800048828125,136.25999450683594,268.5400085449219,178.36000061035156,120.54000091552734,198.61000061035156,137.3699951171875,274.75,179.60000610351562,121.23999786376953,199.5399932861328,12525700.0,5126500.0,9973700.0,19300900.0,28906800.0
2019-04-18,130.5836639404297,273.260009765625,178.27999877929688,121.42089080810547,200.3217315673828,140.3300018310547,273.260009765625,178.27999877929688,123.37000274658203,203.86000061035156,140.49000549316406,274.8399963378906,178.8800048828125,123.5199966430664,204.14999389648438,138.6999969482422,269.75,177.33999633789062,121.30000305175781,202.52000427246094,139.0,271.2300109863281,178.8000030517578,122.19000244140625,203.1199951171875,4960000.0,5876300.0,11655600.0,27991000.0,24195800.0
2019-04-22,129.24368286132812,262.75,181.44000244140625,121.80472564697266,200.9801025390625,138.88999938964844,262.75,181.44000244140625,123.76000213623047,204.52999877929688,140.55999755859375,269.67999267578125,181.6699981689453,124.0,204.94000244140625,138.47999572753906,262.4800109863281,178.25,122.56999969482422,202.33999633789062,139.4199981689453,269.0,178.25,122.62000274658203,202.8300018310547,4494000.0,12147100.0,13389900.0,15648700.0,19439500.0
2019-04-23,130.68600463867188,263.8999938964844,183.77999877929688,123.45819091796875,203.87887573242188,140.44000244140625,263.8999938964844,183.77999877929688,125.44000244140625,207.47999572753906,140.9199981689453,265.6000061035156,184.22000122070312,125.58000183105469,207.75,138.94000244140625,255.75,181.47999572753906,123.83000183105469,203.89999389648438,139.14999389648438,260.1499938964844,182.74000549316406,124.0999984741211,204.42999267578125,4462200.0,10943900.0,19954800.0,24025500.0,23323000.0
2019-04-24,130.23004150390625,258.6600036621094,182.5800018310547,123.03498077392578,203.56443786621094,139.9499969482422,258.6600036621094,182.5800018310547,125.01000213623047,207.16000366210938,141.30999755859375,265.32000732421875,185.13999938964844,125.8499984741211,208.47999572753906,139.77999877929688,258.0,181.64999389648438,124.5199966430664,207.0500030517578,140.60000610351562,263.8500061035156,184.49000549316406,125.79000091552734,207.36000061035156,2774900.0,10727500.0,37289900.0,31257000.0,17540600.0
2019-04-25,129.00172424316406,247.6300048828125,193.25999450683594,127.10957336425781,201.7170867919922,138.6300048828125,247.6300048828125,193.25999450683594,129.14999389648438,205.27999877929688,139.75,259.0,198.47999572753906,131.3699951171875,207.75999450683594,137.7100067138672,246.07000732421875,192.1199951171875,128.8300018310547,205.1199951171875,139.6999969482422,255.0,196.97999572753906,130.05999755859375,206.8300018310547,2910100.0,21849400.0,54148800.0,38033900.0,18543200.0
2019-04-26,129.75546264648438,235.13999938964844,191.49000549316406,127.83787536621094,200.75408935546875,139.44000244140625,235.13999938964844,191.49000549316406,129.88999938964844,204.3000030517578,139.88999938964844,246.67999267578125,192.89999389648438,130.52000427246094,205.0,138.80999755859375,231.1300048828125,189.08999633789062,129.02000427246094,202.1199951171875,139.33999633789062,246.5,192.5,129.6999969482422,204.89999389648438,2319800.0,22360700.0,22075000.0,23654900.0,18649100.0
2019-04-29,129.39256286621094,241.47000122070312,194.77999877929688,127.71977996826172,201.0587158203125,139.0500030517578,241.47000122070312,194.77999877929688,129.77000427246094,204.61000061035156,139.6300048828125,243.97999572753906,195.41000366210938,130.17999267578125,205.97000122070312,138.80999755859375,232.1699981689453,190.64999389648438,129.35000610351562,203.86000061035156,139.14999389648438,235.86000061035156,190.9499969482422,129.89999389648438,204.39999389648438,2958300.0,16714500.0,19641300.0,16324200.0,22204700.0
2019-04-30,130.52783203125,238.69000244140625,193.39999389648438,128.5366668701172,197.1870880126953,140.27000427246094,238.69000244140625,193.39999389648438,130.60000610351562,200.6699981689453,140.44000244140625,244.2100067138672,197.38999938964844,130.6999969482422,203.39999389648438,138.67999267578125,237.0,192.27999877929688,129.38999938964844,199.11000061035156,139.11000061035156,242.05999755859375,194.19000244140625,129.80999755859375,203.05999755859375,4638800.0,9464600.0,23494700.0,24166500.0,46534900.0
2019-05-01,130.7976837158203,234.00999450683594,193.02999877929688,125.85962677001953,206.8661346435547,140.55999755859375,234.00999450683594,193.02999877929688,127.87999725341797,210.52000427246094,141.80999755859375,240.0,196.17999267578125,130.64999389648438,215.30999755859375,140.1699981689453,231.5,193.00999450683594,127.69999694824219,209.22999572753906,140.5500030517578,238.85000610351562,194.77999877929688,130.52999877929688,209.8800048828125,3053700.0,10704400.0,15996600.0,26821700.0,64827300.0
2019-05-02,129.8950653076172,244.10000610351562,192.52999877929688,124.21601867675781,205.5198974609375,139.58999633789062,244.10000610351562,192.52999877929688,126.20999908447266,209.14999389648438,141.27999877929688,247.1300048828125,194.0,128.0,212.64999389648438,139.41000366210938,237.72000122070312,189.75,125.5199966430664,208.1300048828125,140.5,245.52000427246094,193.0,127.9800033569336,209.83999633789062,3541400.0,18159300.0,13209500.0,27350200.0,31996300.0
2019-05-03,130.50921630859375,255.02999877929688,195.47000122070312,126.86351776123047,208.0747833251953,140.25,255.02999877929688,195.47000122070312,128.89999389648438,211.75,141.0,256.6099853515625,196.16000366210938,129.42999267578125,211.83999633789062,139.6300048828125,243.49000549316406,193.7100067138672,127.25,210.22999572753906,139.6999969482422,243.86000061035156,194.3800048828125,127.36000061035156,210.88999938964844,2579900.0,23706800.0,14575400.0,24911100.0,20892400.0
2019-05-06,130.6302032470703,255.33999633789062,193.8800048828125,126.12535858154297,204.86154174804688,140.3800048828125,255.33999633789062,193.8800048828125,128.14999389648438,208.47999572753906,140.69000244140625,258.3500061035156,194.27999877929688,128.55999755859375,208.83999633789062,137.89999389648438,248.5,190.5500030517578,126.11000061035156,203.5,138.3000030517578,250.02000427246094,191.24000549316406,126.38999938964844,204.2899932861328,2793300.0,10833900.0,13994900.0,24239800.0,32443100.0
2019-05-07,128.0804901123047,247.05999755859375,189.77000427246094,123.53691101074219,199.33909606933594,137.63999938964844,247.05999755859375,189.77000427246094,125.5199966430664,202.86000061035156,139.50999450683594,257.2099914550781,192.89999389648438,127.18000030517578,207.4199981689453,136.19000244140625,245.10000610351562,187.85000610351562,124.22000122070312,200.8300018310547,139.14999389648438,256.79998779296875,192.5399932861328,126.45999908447266,205.8800048828125,4726800.0,10131400.0,16253000.0,36017700.0,38763700.0
2019-05-08,128.41549682617188,244.83999633789062,189.5399932861328,123.52708435058594,199.3783721923828,138.0,244.83999633789062,189.5399932861328,125.51000213623047,202.89999389648438,138.6999969482422,250.60000610351562,190.72000122070312,126.37000274658203,205.33999633789062,137.1300048828125,244.1999969482422,188.5500030517578,124.75,201.75,137.77000427246094,246.94000244140625,189.38999938964844,125.44000244140625,201.89999389648438,3818900.0,6176400.0,12505700.0,28419000.0,26339500.0
2019-05-09,127.43622589111328,241.97999572753906,188.64999389648438,123.51724243164062,197.2362060546875,135.33999633789062,241.97999572753906,188.64999389648438,125.5,200.72000122070312,135.5800018310547,243.67999267578125,189.77000427246094,125.79000091552734,201.67999267578125,133.02999877929688,236.94000244140625,186.25999450683594,123.56999969482422,196.66000366210938,134.88999938964844,242.0,187.1999969482422,124.29000091552734,200.39999389648438,4192700.0,6711400.0,12967000.0,27235800.0,34908600.0
2019-05-10,127.41740417480469,239.52000427246094,188.33999633789062,125.12149047851562,194.50381469726562,135.32000732421875,239.52000427246094,188.33999633789062,127.12999725341797,197.17999267578125,135.75,241.99000549316406,190.0,127.93000030517578,198.85000610351562,132.4199981689453,236.02000427246094,184.58999633789062,123.81999969482422,192.77000427246094,134.8800048828125,239.75,188.25,124.91000366210938,197.4199981689453,3977600.0,7008300.0,12578500.0,30915100.0,41208700.0
2019-05-13,123.74514770507812,227.00999450683594,181.5399932861328,121.40119934082031,183.19937133789062,131.4199981689453,227.00999450683594,181.5399932861328,123.3499984741211,185.72000122070312,133.57000732421875,232.47000122070312,185.42999267578125,125.55000305175781,189.47999572753906,130.9600067138672,224.5,180.83999633789062,123.04000091552734,182.85000610351562,133.27999877929688,232.00999450683594,183.5,124.11000061035156,187.7100067138672,4958000.0,10834800.0,16833300.0,33944900.0,57430600.0
2019-05-14,125.5247802734375,232.30999755859375,180.72999572753906,122.75940704345703,186.09945678710938,133.30999755859375,232.30999755859375,180.72999572753906,124.7300033569336,188.66000366210938,134.32000732421875,234.5,183.49000549316406,125.87999725341797,189.6999969482422,131.67999267578125,228.0,178.10000610351562,123.69999694824219,185.41000366210938,131.82000732421875,229.3000030517578,182.52000427246094,123.87000274658203,186.41000366210938,3280400.0,7252400.0,17628100.0,25266300.0,36529700.0
2019-05-15,126.55111694335938,231.9499969482422,186.27000427246094,124.48812866210938,188.3287811279297,134.39999389648438,231.9499969482422,186.27000427246094,126.0199966430664,190.9199981689453,134.58999633789062,232.44000244140625,187.27999877929688,126.70999908447266,191.75,132.3699951171875,225.25,180.02000427246094,123.69999694824219,186.02000427246094,132.58999633789062,229.32000732421875,180.4199981689453,124.26000213623047,186.27000427246094,2551000.0,7296000.0,16746900.0,24722700.0,26544700.0
2019-05-16,127.9446792602539,228.3300018310547,186.99000549316406,127.36275482177734,187.5001983642578,135.8800048828125,228.3300018310547,186.99000549316406,128.92999267578125,190.0800018310547,136.11000061035156,231.0,188.5800018310547,129.3800048828125,192.47000122070312,134.63999938964844,226.5,185.0500030517578,126.45999908447266,188.83999633789062,134.74000549316406,229.49000549316406,185.0500030517578,126.75,189.91000366210938,3017300.0,7483300.0,12953100.0,30112200.0,33031400.0
2019-05-17,126.47577667236328,211.02999877929688,185.3000030517578,126.51322174072266,186.4348602294922,134.32000732421875,211.02999877929688,185.3000030517578,128.07000732421875,189.0,135.41000366210938,222.24000549316406,187.5800018310547,130.4600067138672,190.89999389648438,133.94000244140625,208.9199981689453,184.27999877929688,127.91999816894531,186.75999450683594,134.67999267578125,221.9600067138672,184.83999633789062,128.30999755859375,186.92999267578125,2619100.0,17786700.0,10485400.0,25770500.0,32879100.0
2019-05-20,127.22907257080078,205.36000061035156,182.72000122070312,124.68570709228516,180.6050567626953,135.1199951171875,205.36000061035156,182.72000122070312,126.22000122070312,183.08999633789062,135.42999267578125,206.0,184.22999572753906,127.58999633789062,184.35000610351562,132.92999267578125,195.25,181.3699951171875,125.76000213623047,180.27999877929688,133.52999877929688,202.8000030517578,181.8800048828125,126.5199966430664,183.52000427246094,3264500.0,20526200.0,10352000.0,23706900.0,38612300.0
2019-05-21,128.4813995361328,205.0800018310547,184.82000732421875,125.3574447631836,184.0674285888672,136.4499969482422,205.0800018310547,184.82000732421875,126.9000015258789,186.60000610351562,137.05999755859375,207.39999389648438,185.6999969482422,127.52999877929688,188.0,135.7899932861328,196.0399932861328,183.88999938964844,126.58000183105469,184.6999969482422,136.1199951171875,197.75999450683594,184.57000732421875,127.43000030517578,185.22000122070312,2503500.0,18003900.0,7502800.0,15293300.0,28364800.0
2019-05-22,128.3872528076172,192.72999572753906,185.32000732421875,126.11807250976562,180.29925537109375,136.35000610351562,192.72999572753906,185.32000732421875,127.66999816894531,182.77999877929688,136.75,203.94000244140625,186.74000549316406,128.24000549316406,185.7100067138672,135.7100067138672,191.77999877929688,183.61000061035156,126.5199966430664,182.5500030517578,136.0,199.10000610351562,184.72999572753906,126.62000274658203,184.66000366210938,1849800.0,18685200.0,9213800.0,15396500.0,29748600.0
2019-05-23,124.65848541259766,195.49000549316406,180.8699951171875,124.64619445800781,177.2216033935547,132.38999938964844,195.49000549316406,180.8699951171875,126.18000030517578,179.66000366210938,135.1300048828125,199.47000122070312,183.89999389648438,126.29000091552734,180.5399932861328,130.44000244140625,186.22000122070312,179.6699981689453,124.73999786376953,177.80999755859375,135.1300048828125,194.33999633789062,182.4199981689453,126.19999694824219,179.8000030517578,5343400.0,26547100.0,12768800.0,23603800.0,36529700.0
2019-05-24,124.55492401123047,190.6300048828125,181.05999755859375,124.70545196533203,176.54098510742188,132.27999877929688,190.6300048828125,181.05999755859375,126.23999786376953,178.97000122070312,134.25,199.97999572753906,183.6300048828125,127.41999816894531,182.13999938964844,131.58999633789062,188.75,180.8300018310547,125.97000122070312,178.6199951171875,133.52999877929688,199.8300018310547,182.3300018310547,126.91000366210938,180.1999969482422,2596100.0,14136600.0,8807700.0,14123400.0,23714700.0
2019-05-28,122.84121704101562,188.6999969482422,184.30999755859375,124.6264419555664,175.81101989746094,130.4600067138672,188.6999969482422,184.30999755859375,126.16000366210938,178.22999572753906,132.63999938964844,195.0,184.7100067138672,128.0,180.58999633789062,130.27000427246094,187.85000610351562,181.4499969482422,126.05000305175781,177.91000366210938,132.1300048828125,191.1999969482422,181.5399932861328,126.9800033569336,178.9199981689453,4908800.0,10312900.0,14843300.0,23128400.0,27948200.0
2019-05-29,122.11618041992188,189.86000061035156,182.19000244140625,123.4212646484375,174.97254943847656,129.69000244140625,189.86000061035156,182.19000244140625,124.94000244140625,177.3800048828125,130.27999877929688,192.38999938964844,184.55999755859375,125.38999938964844,179.35000610351562,128.32000732421875,185.0399932861328,181.35000610351562,124.04000091552734,176.0,130.0,187.10000610351562,183.5,125.37999725341797,176.4199981689453,3679000.0,11968600.0,12797700.0,22763100.0,28481200.0
2019-05-30,122.00318908691406,188.22000122070312,183.00999450683594,124.20165252685547,175.8800811767578,129.57000732421875,188.22000122070312,183.00999450683594,125.7300033569336,178.3000030517578,129.97000122070312,192.25999450683594,183.47999572753906,125.76000213623047,179.22999572753906,128.92999267578125,187.02000427246094,180.88999938964844,124.77999877929688,176.6699981689453,129.74000549316406,188.75,183.0800018310547,125.26000213623047,177.9499969482422,2741900.0,7926500.0,8581500.0,16829600.0,21218400.0
2019-05-31,119.57386016845703,185.16000366210938,177.47000122070312,122.17657470703125,172.69390869140625,126.98999786376953,185.16000366210938,177.47000122070312,123.68000030517578,175.07000732421875,128.44000244140625,189.9199981689453,180.5399932861328,124.62000274658203,177.99000549316406,126.8499984741211,184.10000610351562,177.16000366210938,123.31999969482422,174.99000549316406,128.44000244140625,185.10000610351562,180.27999877929688,124.2300033569336,176.22999572753906,3539300.0,10406700.0,15226500.0,26646800.0,27043600.0
2019-06-03,120.77911376953125,178.97000122070312,164.14999389648438,118.38324737548828,170.94790649414062,128.27000427246094,178.97000122070312,164.14999389648438,119.83999633789062,173.3000030517578,128.55999755859375,186.67999267578125,175.0500030517578,124.37000274658203,177.9199981689453,127.05999755859375,176.99000549316406,161.00999450683594,119.01000213623047,170.27000427246094,127.0999984741211,185.50999450683594,175.0,123.8499984741211,175.60000610351562,4266900.0,13064400.0,56059600.0,37983600.0,40396100.0
2019-06-04,124.94097900390625,193.60000610351562,167.5,121.66290283203125,177.20187377929688,132.69000244140625,193.60000610351562,167.5,123.16000366210938,179.63999938964844,132.74000549316406,193.97999572753906,168.27999877929688,123.27999877929688,179.8300018310547,129.08999633789062,179.61000061035156,160.83999633789062,120.6500015258789,174.52000427246094,129.55999755859375,181.10000610351562,163.7100067138672,121.27999877929688,175.44000244140625,3913500.0,13807500.0,46044300.0,29382600.0,30968000.0
2019-06-05,123.81106567382812,196.58999633789062,168.1699981689453,124.30044555664062,180.06248474121094,131.49000549316406,196.58999633789062,168.1699981689453,125.83000183105469,182.5399932861328,133.61000061035156,201.27999877929688,168.72000122070312,125.87000274658203,184.99000549316406,130.47000122070312,191.85000610351562,164.6300048828125,124.20999908447266,181.13999938964844,133.3800048828125,198.67999267578125,167.47999572753906,124.94999694824219,184.27999877929688,3161300.0,13510800.0,19758300.0,24926100.0,29773400.0
2019-06-06,124.49844360351562,205.9499969482422,168.3300018310547,126.26625061035156,182.70614624023438,132.22000122070312,205.9499969482422,168.3300018310547,127.81999969482422,185.22000122070312,132.64999389648438,211.0,169.6999969482422,127.97000122070312,185.47000122070312,130.89999389648438,201.8000030517578,167.22999572753906,125.5999984741211,182.14999389648438,132.19000244140625,204.44000244140625,168.3000030517578,126.44000244140625,183.0800018310547,2298200.0,20242200.0,12446400.0,21459000.0,22526300.0
2019-06-07,125.5247802734375,204.5,173.35000610351562,129.80271911621094,187.5692138671875,133.30999755859375,204.5,173.35000610351562,131.39999389648438,190.14999389648438,134.72000122070312,210.83999633789062,173.8699951171875,132.25,191.9199981689453,132.2100067138672,203.5,168.83999633789062,128.25999450683594,185.77000427246094,132.47000122070312,205.0,170.1699981689453,129.19000244140625,186.50999450683594,2553400.0,16003500.0,16917300.0,33885600.0,30684400.0
2019-06-10,126.87125396728516,212.8800048828125,174.82000732421875,130.9881591796875,189.96624755859375,134.74000549316406,212.8800048828125,174.82000732421875,132.60000610351562,192.5800018310547,135.35000610351562,216.94000244140625,177.86000061035156,134.0800018310547,195.3699951171875,133.91000366210938,209.00999450683594,173.8000030517578,132.0,191.6199951171875,134.3800048828125,210.25,174.75,132.39999389648438,191.80999755859375,2911300.0,10585000.0,14767900.0,26477100.0,26220900.0
2019-06-11,128.01060485839844,217.10000610351562,178.10000610351562,130.49423217773438,192.1659698486328,135.9499969482422,217.10000610351562,178.10000610351562,132.10000610351562,194.80999755859375,136.4600067138672,220.89999389648438,179.97999572753906,134.24000549316406,196.0,135.0500030517578,213.5,176.7899932861328,131.27999877929688,193.60000610351562,135.32000732421875,219.13999938964844,178.47999572753906,133.8800048828125,194.86000061035156,3407300.0,11653500.0,15266600.0,23913700.0,26932900.0
2019-06-12,126.99365234375,209.25999450683594,175.0399932861328,129.8916473388672,191.55441284179688,134.8699951171875,209.25999450683594,175.0399932861328,131.49000549316406,194.19000244140625,135.94000244140625,223.3800048828125,179.27000427246094,131.97000122070312,195.97000122070312,134.41000366210938,209.0,172.8800048828125,130.7100067138672,193.38999938964844,135.55999755859375,222.9499969482422,178.3800048828125,131.39999389648438,193.9499969482422,2254700.0,15186200.0,17681500.0,17084700.0,18221800.0
2019-06-13,127.8316650390625,213.91000366210938,177.47000122070312,130.7115478515625,191.51492309570312,135.75999450683594,213.91000366210938,177.47000122070312,132.32000732421875,194.14999389648438,136.27000427246094,214.89999389648438,178.02999877929688,133.0,196.7899932861328,135.08999633789062,207.50999450683594,174.61000061035156,131.55999755859375,193.60000610351562,135.1300048828125,210.3800048828125,175.52999877929688,131.97999572753906,194.6999969482422,2955300.0,8168300.0,12253600.0,17200800.0,21674600.0
2019-06-14,127.2573013305664,214.9199981689453,181.3300018310547,130.83998107910156,190.12408447265625,135.14999389648438,214.9199981689453,181.3300018310547,132.4499969482422,192.74000549316406,135.8800048828125,216.64999389648438,181.83999633789062,133.7899932861328,193.58999633789062,134.42999267578125,210.39999389648438,180.0,131.63999938964844,190.3000030517578,135.44000244140625,211.25,180.50999450683594,132.25999450683594,191.5500030517578,2193300.0,7433400.0,16773700.0,17821700.0,18761500.0
2019-06-17,127.06900024414062,225.02999877929688,189.00999450683594,131.23512268066406,191.25848388671875,134.9499969482422,225.02999877929688,189.00999450683594,132.85000610351562,193.88999938964844,136.02999877929688,227.0,189.5,133.72999572753906,194.9600067138672,134.6999969482422,214.27000427246094,184.41000366210938,132.52999877929688,192.1699981689453,135.38999938964844,215.47999572753906,185.00999450683594,132.6300048828125,192.89999389648438,2194100.0,12316800.0,29459900.0,14517800.0,14669100.0
2019-06-18,128.41549682617188,224.74000549316406,188.47000122070312,133.51702880859375,195.75657653808594,136.3800048828125,224.74000549316406,188.47000122070312,135.16000366210938,198.4499969482422,137.19000244140625,234.74000549316406,194.52999877929688,135.24000549316406,200.2899932861328,135.1999969482422,222.55999755859375,187.27999877929688,133.57000732421875,195.2100067138672,135.1999969482422,228.72000122070312,194.0,134.19000244140625,196.0500030517578,2914700.0,12715800.0,37571400.0,25934500.0,26551000.0
